"INST
CODE",INSTITUTE NAME,PLACE,DIST,COED,TYPE,"YEAR OF
ESTB",BRANCH,BRANCH NAME,EWS Boys,"EWS
GIRLS OU","TUITION
FEE",AFFILIATED
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",49904,52881,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,65879,66148,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,118433,118433,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,INF,INFORMATION TECHNOLOGY,47122,47122,96000,JNTUH
SPHN,SPHOORTHY ENGINEERING COLLEGE,NADERGUL,RR,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),75773,86750,95000,JNTUH
SPHN,SPHOORTHY ENGINEERING COLLEGE,NADERGUL,RR,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),71724,71724,95000,JNTUH
SPHN,SPHOORTHY ENGINEERING COLLEGE,NADERGUL,RR,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",82644,82644,95000,JNTUH
SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),HASANPARTHY,HNK,COED,PVT,2002,CIV,CIVIL ENGINEERING,63490,86369,130000,SR UNIVERSITY
SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),HASANPARTHY,HNK,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,18740,18740,130000,SR UNIVERSITY
SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),HASANPARTHY,HNK,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,42848,42848,130000,SR UNIVERSITY
SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),HASANPARTHY,HNK,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,115175,115175,130000,SR UNIVERSITY
SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE),HASANPARTHY,HNK,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,84679,84679,130000,SR UNIVERSITY
SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,GIRLS,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),0,82001,85000,JNTUH
SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,GIRLS,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),0,65549,85000,JNTUH
SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,GIRLS,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,0,44637,85000,JNTUH
SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,GIRLS,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",0,59432,85000,JNTUH
SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,GIRLS,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,87267,85000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,CIV,CIVIL ENGINEERING,66300,117720,106000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),38858,38858,106000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,CSE,COMPUTER SCIENCE AND ENGINEERING,30562,30767,106000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",38531,38531,106000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,60192,60192,106000,JNTUH
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,0,34491,85000,OU
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,CME,COMPUTER ENGINEERING,0,50124,85000,OU
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,0,26711,85000,OU
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,60792,85000,OU
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,106612,85000,OU
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,INF,INFORMATION TECHNOLOGY,0,40315,85000,OU
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,CIV,CIVIL ENGINEERING,110743,116777,60000,JNTUH
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,CSE,COMPUTER SCIENCE AND ENGINEERING,69424,69424,60000,JNTUH
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,102495,111406,60000,JNTUH
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,89507,98499,60000,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),66959,66959,79350,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),67739,73758,79350,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",69100,69100,79350,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,COED,PVT,2004,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),94925,94925,79350,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,CIV,CIVIL ENGINEERING,117849,117849,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,86319,99319,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",111808,111808,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,109371,114055,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,55797,117352,65000,JNTUH
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,2008,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,69831,69831,65000,JNTUH
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,110406,110406,65000,JNTUH
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,84881,84881,65000,JNTUH
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,93597,106473,65000,JNTUH
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,COED,PVT,2008,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,105172,105172,65000,JNTUH
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,108388,108388,65000,JNTUH
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,112244,112244,65000,JNTUH
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,11205,110534,65000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,43797,45890,80000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,CIV,CIVIL ENGINEERING,104620,114850,80000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,33640,34348,80000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,CSG,COMPUTER SCIENCE & DESIGN,60100,73163,80000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,72572,73164,80000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,89735,89735,80000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,INF,INFORMATION TECHNOLOGY,39843,39843,80000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CIV,CIVIL ENGINEERING,90926,109214,85000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),34410,37017,85000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,24219,24253,85000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",33657,35500,85000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,59209,59209,85000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,115624,115624,85000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,29088,31870,85000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,110755,111253,85000,JNTUH
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,113363,113363,75000,JNTUH
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",77170,113104,75000,JNTUH
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,118468,118468,75000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,CIV,CIVIL ENGINEERING,67192,117753,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),69549,69549,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,CSE,COMPUTER SCIENCE AND ENGINEERING,50274,54339,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",69368,69368,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,88578,93290,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,85268,85268,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,MEC,MECHANICAL ENGINEERING,82938,116340,105000,JNTUH
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CIV,CIVIL ENGINEERING,56782,56782,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CSE,COMPUTER SCIENCE AND ENGINEERING,1452,1998,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",2629,2681,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,7736,9131,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,15474,18030,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,INF,INFORMATION TECHNOLOGY,4102,4454,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,MEC,MECHANICAL ENGINEERING,44032,53725,140000,OU
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),53631,53631,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),50209,60150,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,41454,41454,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",48514,48514,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),73969,81803,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,68872,69477,62000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CIV,CIVIL ENGINEERING,117179,117179,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,37824,40027,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),30539,30539,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),33926,33926,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,21323,21323,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",28402,28402,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,55608,55608,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,85838,85838,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,INF,INFORMATION TECHNOLOGY,32065,32065,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,96098,111188,85000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CIV,CIVIL ENGINEERING,117551,117551,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,52376,52376,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",71782,71782,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,84744,105021,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,45145,64366,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,MEC,MECHANICAL ENGINEERING,41246,92151,64000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,45942,45942,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,CIV,CIVIL ENGINEERING,125292,125292,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),38989,38989,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,28029,28029,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",39396,39427,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,67127,69046,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,117230,117230,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,102358,102358,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,INF,INFORMATION TECHNOLOGY,39267,39464,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,MEC,MECHANICAL ENGINEERING,110629,110629,100000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CIV,CIVIL ENGINEERING,118532,118532,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,77067,77067,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",100416,109240,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,113516,113516,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,53828,116405,55000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),82839,85956,58000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,74926,79877,58000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",100361,102973,58000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,109648,110074,58000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,CIV,CIVIL ENGINEERING,111873,111873,63000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,102474,106322,63000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,115933,115933,63000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,100336,112597,63000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3386,3821,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,AUT,AUTOMOBILE ENGINEERING,98029,112189,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CIV,CIVIL ENGINEERING,63218,80106,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,4327,4327,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),3086,3590,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2795,3194,135000,JNTUH
