"INST
CODE",INSTITUTE NAME,PLACE,DIST,COED,TYPE,"YEAR OF
ESTB",BRANCH,BRANCH NAME,BC_A Boys,BC_A Girls,"TUITION
FEE",AFFILIATED,LINKS
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,115098,115098,70000,JNTUH,
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,COED,PVT,2006,MEC,MECHANICAL ENGINEERING,110610,110610,70000,JNTUH,
GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,GIRLS,PVT,2021,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,42906,70000,OU,
GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,GIRLS,PVT,2021,INF,INFORMATION TECHNOLOGY,NA,69008,70000,OU,
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,41156,64526,120000,JNTUH,
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,CIV,CIVIL ENGINEERING,121259,121259,120000,JNTUH,
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),37039,55637,120000,JNTUH,
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,22992,30430,120000,JNTUH,
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",36633,36633,120000,JNTUH,
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,66783,72605,120000,JNTUH,
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,115772,117634,120000,JNTUH,
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,INF,INFORMATION TECHNOLOGY,40756,40756,120000,JNTUH,
GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,1999,MEC,MECHANICAL ENGINEERING,114864,114864,120000,JNTUH,
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,2005,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),61887,61887,50000,JNTUH,
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,105783,113122,50000,JNTUH,
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",116087,116087,50000,JNTUH,
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,115091,115091,50000,JNTUH,
GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,114273,118036,50000,JNTUH,
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),0,14787,100000,JNTUH,
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,0,8796,100000,JNTUH,
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",0,13266,100000,JNTUH,
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,CST,COMPUTER SCIENCE AND TECHNOLOGY,0,26514,100000,JNTUH,
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,33782,100000,JNTUH,
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,92895,100000,JNTUH,
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,ETM,ELECTRONICS AND TELEMATICS,0,74889,100000,JNTUH,
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,INF,INFORMATION TECHNOLOGY,0,20572,100000,JNTUH,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,CIV,CIVIL ENGINEERING,72526,86407,130000,JNTUH,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,14474,21285,130000,JNTUH,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),11069,14327,130000,JNTUH,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,10007,10430,130000,JNTUH,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",10460,14022,130000,JNTUH,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,20276,30914,130000,JNTUH,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,67718,67718,130000,JNTUH,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,14778,17317,130000,JNTUH,
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,93651,104336,130000,JNTUH,
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,39348,51937,120000,JNTUH,
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,117414,117414,120000,JNTUH,
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),40637,55266,120000,JNTUH,
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),37374,37374,120000,JNTUH,
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,32997,39509,120000,JNTUH,
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",36685,40484,120000,JNTUH,
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),52847,66855,120000,JNTUH,
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,90012,102750,120000,JNTUH,
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,117178,117178,120000,JNTUH,
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,42247,43997,120000,JNTUH,
GURU,"GURU NANAK INSTITUTIONS TECHNICAL CAMPUS
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,112055,117586,120000,JNTUH,
HITM,"HYDERABAD INST OF TECHNOLOGY AND MGMT
(AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),59453,59453,90000,JNTUH,
HITM,"HYDERABAD INST OF TECHNOLOGY AND MGMT
(AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),65559,77995,90000,JNTUH,
HITM,"HYDERABAD INST OF TECHNOLOGY AND MGMT
(AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,41906,45750,90000,JNTUH,
HITM,"HYDERABAD INST OF TECHNOLOGY AND MGMT
(AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",56952,56952,90000,JNTUH,
HITM,"HYDERABAD INST OF TECHNOLOGY AND MGMT
(AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),80136,87054,90000,JNTUH,
HITM,"HYDERABAD INST OF TECHNOLOGY AND MGMT
(AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,104019,104019,90000,JNTUH,
HITM,"HYDERABAD INST OF TECHNOLOGY AND MGMT
(AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,117137,117876,90000,JNTUH,
HITM,"HYDERABAD INST OF TECHNOLOGY AND MGMT
(AUTONOMOUS)",MEDCHAL,MDL,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,52639,111220,90000,JNTUH,
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),100704,106802,66000,JNTUH,
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,64916,64916,66000,JNTUH,
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",93704,102321,66000,JNTUH,
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),116846,116846,66000,JNTUH,
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,107086,109942,66000,JNTUH,
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,87025,116337,66000,JNTUH,
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,82521,116644,66000,JNTUH,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,ANE,AERONAUTICAL ENGINEERING,39151,39151,101000,JNTUH,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CIV,CIVIL ENGINEERING,55351,102382,101000,JNTUH,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),25003,41132,101000,JNTUH,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),24536,37022,101000,JNTUH,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSE,COMPUTER SCIENCE AND ENGINEERING,19829,26155,101000,JNTUH,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,29924,38080,101000,JNTUH,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",22785,35962,101000,JNTUH,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,61335,63238,101000,JNTUH,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,116016,116016,101000,JNTUH,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,INF,INFORMATION TECHNOLOGY,33441,40966,101000,JNTUH,
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,MEC,MECHANICAL ENGINEERING,100966,100966,101000,JNTUH,
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CIV,CIVIL ENGINEERING,114959,114959,62000,JNTUH,
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),81587,83712,62000,JNTUH,
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,102000,102000,62000,JNTUH,
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",115887,115887,62000,JNTUH,
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,118460,118460,62000,JNTUH,
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,82476,116253,62000,JNTUH,
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,59484,59484,62000,JNTUH,
INDI,"SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2007,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,90111,95022,95000,JNTUH,
INDI,"SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2007,CIV,CIVIL ENGINEERING,108428,108428,95000,JNTUH,
INDI,"SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2007,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),97150,97150,95000,JNTUH,
INDI,"SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,56576,72462,95000,JNTUH,
INDI,"SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",78779,117841,95000,JNTUH,
INDI,"SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2007,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),86236,95042,95000,JNTUH,
INDI,"SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,112324,112324,95000,JNTUH,
INDU,"SRI INDU COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,73876,91171,115000,JNTUH,
INDU,"SRI INDU COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,66689,107709,115000,JNTUH,
INDU,"SRI INDU COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),86363,92339,115000,JNTUH,
INDU,"SRI INDU COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),70414,70414,115000,JNTUH,
INDU,"SRI INDU COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,52718,58864,115000,JNTUH,
INDU,"SRI INDU COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,84779,84779,115000,JNTUH,
INDU,"SRI INDU COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",73128,81934,115000,JNTUH,
INDU,"SRI INDU COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),103747,103747,115000,JNTUH,
INDU,"SRI INDU COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,113536,117768,115000,JNTUH,
INDU,"SRI INDU COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,116701,116701,115000,JNTUH,
INDU,"SRI INDU COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,71053,71053,115000,JNTUH,
INDU,"SRI INDU COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,114353,114353,115000,JNTUH,
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,CIV,CIVIL ENGINEERING,115744,117849,60000,JNTUH,
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,116304,116304,60000,JNTUH,
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",94025,108071,60000,JNTUH,
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,115900,117182,60000,JNTUH,
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,32825,112218,60000,JNTUH,
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,52042,105484,110000,JNTUH,
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,64613,111096,110000,JNTUH,
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,CIV,CIVIL ENGINEERING,113710,115271,110000,JNTUH,
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,CSE,COMPUTER SCIENCE AND ENGINEERING,34218,34218,110000,JNTUH,
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,91992,92791,110000,JNTUH,
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,ECM,ELECTRONICS AND COMPUTER ENGINEERING,99324,99324,110000,JNTUH,
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,94945,114596,110000,JNTUH,
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,INF,INFORMATION TECHNOLOGY,62571,62571,110000,JNTUH,
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,MEC,MECHANICAL ENGINEERING,81051,111972,110000,JNTUH,
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,MIN,MINING ENGINEERING,115271,115271,110000,JNTUH,
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,CIV,CIVIL ENGINEERING,114286,114286,70000,JNTUH,
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,84916,84916,70000,JNTUH,
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",95599,113906,70000,JNTUH,
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,89233,102302,70000,JNTUH,
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,112226,112226,70000,JNTUH,
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,13507,13507,50000,JNTUH,
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,25087,25087,50000,JNTUH,
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,66856,89025,50000,JNTUH,
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,INF,INFORMATION TECHNOLOGY,18489,20931,50000,JNTUH,
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,MEC,MECHANICAL ENGINEERING,93665,93665,50000,JNTUH,
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,DTD,DIGITAL TECHNIQUES FOR DESIGN AND PLANNING,116393,116393,65000,"CONSTITUENT
COLLEGE",
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,FSP,FACILITIES AND SERVICES PLANNING,80702,107421,65000,"CONSTITUENT
COLLEGE",
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,PLG,PLANNING,95242,95242,65000,"CONSTITUENT
COLLEGE",
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CHE,CHEMICAL ENGINEERING,58091,58091,50000,JNTUH,
